,url,description,gpt3_description
6812,http://www.bbc.co.uk/news/world-us-canada-49758181,"Police say many bystanders recorded the attack, posting clips to social media, but none intervened.",Police say a man has been arrested after a shooting at a Walmart store in Texas that killed 20 people. The suspect has been identified as a 21-year-old white male.
6813,https://www.cnn.com/2019/09/19/uk/cornwall-tin-israel-intl-scli-gbr/index.html,"Tin ingots recovered from a shipwreck in Israel have been discovered to have an unlikely origin -- Cornwall, in southwest England.","Tin ingots from an ancient shipwreck have been found on an Israeli beach, and they may have come from Cornwall. The ingots are stamped with a mark that indicates they were made in Cornwall, and they may have come from a ship that was bound for the Mediterranean."
6814,https://www.reuters.com/article/us-syria-security-un-idUSKBN1W42CJ,"Russia cast its 13th veto on Thursday of U.N. Security Council action on the Syrian conflict, blocking a demand for a truce in northwest Syria because it does not include an exemption for military offensives against U.N. blacklisted militant groups.","Russia cast the sole dissenting vote on Tuesday at a UN Security Council meeting called by Western powers to condemn the Syrian government's use of chemical weapons.

The 15-member council voted unanimously in support of a resolution that condemned the use of chemical weapons in Syria and called for those responsible to be held accountable."
6815,https://www.reuters.com/article/us-health-flu-hand-sanitizer-idUSKBN1W42G8,"(Reuters Health) - Health workers who use hand sanitizer between patients may be more likely to spread flu germs than those who take the time to wash their hands, a recent experiment suggests.","(Reuters Health) - Hand sanitizer may be more effective than handwashing at preventing the spread of the flu, according to a new study.

The study found that using sanitizer reduced the number of flu cases by nearly as much as vaccination."
6816,https://abcnews.go.com/Business/wireStory/markets-now-stocks-rise-led-tech-energy-65716641,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.","Get breaking news on the stock market today! The Dow Jones Industrial Average rose, led by gains in technology and energy stocks."
6817,https://www.nytimes.com/2019/09/19/business/buick-sales-china.html,"Since 2010, Buick dealers’ lots have been filled with a mélange of G.M.-owned vehicles borrowed from Opel, Holden, Daewoo and others, with a Buick badge affixed.","Since 2010, Buick sales in China have increased by almost 300%. In 2018, Buick sold 1.2 million vehicles in China, which is more than double the number of vehicles sold in the United States."
6818,https://www.irishtimes.com/business/technology/stripe-valued-at-35bn-after-raising-an-additional-250m-from-backers-1.4024098,Online payments company founded by Limerick-born brothers was founded in 2009,"Online payments company Stripe is now valued at $35 billion after raising an additional $250 million from backers. The company, which was founded in 2010, is now one of the most valuable private companies in the world."
6819,https://www.nytimes.com/2019/09/19/books/review/leslie-jamison-by-the-book-interview.html,"The author, whose new essay collection is “Make It Scream, Make It Burn,” says that a boyfriend gave her a “Choose Your Own Adventure” novel with a secret message inside. “I don’t think I fully appreciated this gesture at the time; now I do!”","The author, Leslie Jamison, is interviewed about her reading habits and her new book. She discusses how she chooses what to read, her favorite books, and how reading has influenced her writing."
6820,https://www.cbsnews.com/video/flooding-caused-by-imelda-prompts-hundreds-of-water-rescues/,"Flooding brought on by Tropical Depression Imelda is prompting hundreds of water rescues and evacuations in parts of Texas and Louisiana, and more rainfall is expected throughout the week. CBS News correspondent Mireya Villarreal joined CBSN from Baytown, Tex…","Flooding brought on by Tropical Depression Imelda has prompted hundreds of water rescues in Texas. The National Weather Service has issued a flash flood emergency for parts of southeastern Texas, where some areas could see up to 40 inches of rain."
6821,https://www.irishtimes.com/news/politics/coveney-issues-dose-of-reality-saying-there-is-big-gap-on-brexit-1.4023692,Britain submits ‘technical non-papers’ which reflect the ideas the UK,"Britain submits its long-awaited Brexit plan to the European Union, which is met with criticism from Irish Foreign Minister Simon Coveney. He says that there is still a ""big gap"" between the two sides on key issues."
6822,https://www.cbsnews.com/video/peter-frampton-bids-new-york-city-farewell-with-final-bow/,"Grammy Award-winning guitarist Peter Frampton has been touring for 50 years but a sudden illness forced the 69-year-old to announce a farewell tour. ""CBS This Morning"" co-host Anthony Mason joined Frampton backstage at Madison Square Garden for his last New Y…",Grammy Award-winning musician Peter Frampton bid New York City farewell with a final bow at his last show at the Beacon Theatre. The British-born rocker has been touring for more than 50 years and is now retiring.
6823,https://www.wsj.com/articles/netanyahu-calls-for-unity-government-after-election-deadlock-11568881009,"Gantz Declares Win, Rejects Netanyahu’s Call for Negotiations The Wall Street Journal Israel election: Partial results show rivals heading for deadlock Al Jazeera English The Guardian view on Israel’s elections: it could be worse The Guardian Bibi Netanyahu T…","Gantz Declares:

After an inconclusive election that has left Israel's political future uncertain, Benjamin Netanyahu has called for a unity government. However, his main rival, Benny Gantz, has refused, setting the stage for a potential showdown."
6824,https://www.businessinsider.com/air-force-general-says-us-needs-a-lot-more-bombers-2019-9,"Gen. Timothy Ray, an Air Force four-star who commands US Global Strike Command, said this week that the Air Force needs a lot more bombers to compete with America's top rivals. ""There are currently only 156 US strategic bombers,"" the general explained, accord…","Gen. Timothy Ray, head of Air Force Global Strike Command, says the US needs a lot more bombers to keep up with the demands of the National Defense Strategy. He says the Air Force is currently short about 100 bombers."
