,url,description,gpt3_description
1596,https://www.cnn.com/2019/09/05/weather/hurricane-dorian-timeline-south-north-carolina-southeast/index.html,Hurricane Dorian is moving toward the US. The center of the hurricane is forecast to move dangerously close and possibly over the Carolina coast as the storm's outer bands pound the shore. Follow live updates here,"Hurricane Dorian is a category 5 hurricane that is expected to make landfall in South Carolina on Thursday. The hurricane has already caused devastation in the Bahamas, and is expected to bring heavy rains and winds to the southeastern United States."
1597,https://www.businessinsider.com/google-pixel-4-video-leaks-design-from-every-angle-2019-9,"A video supposedly showing off Google's upcoming Pixel 4 smartphone was posted to Facebook by a Malaysian tech store. The video aligns with much of Google's own Pixel 4 teases, including its large top ""forehead"" bezel and the camera system's design. The Pixel…","A video of the Google Pixel 4 has surfaced, giving us a look at the phone's design from every angle. The video shows a phone with a large bezel at the top, which houses two front-facing cameras."
1598,https://www.cbsnews.com/news/sarah-sanders-to-write-book-on-her-time-at-the-white-house/,The former top White House spokesperson hasn't ruled out running for governor in Arkansas,The former White House Press Secretary is set to write a book about her time in the Trump administration. Sarah Sanders will give her first-hand account of the challenges she faced while working for the president.
1599,https://www.cbsnews.com/video/greg-craig-not-guilty-lying-to-department-of-justice-2019-09-04/,"Greg Craig, a prominent Democratic attorney and former White House counsel, was found not guilty of lying to the Justice Department about work he had done on behalf of Ukraine in 2012. A federal jury in Washington acquitted Craig after less than four hours of…","Greg Craig, a former White House counsel in the Obama administration, was found not guilty of lying to the Department of Justice about his work for the Ukrainian government. The jury deliberated for less than six hours."
1600,https://www.businessinsider.com/capital-rx-could-disrupt-pharmacy-benefits-manager-market-2019-9,"This is an excerpt from a story delivered exclusively to Business Insider Intelligence Digital Health Pro subscribers. To receive the full story plus other insights each morning, click here. Capital Rx, a New York-based pharmacy benefits management (PBM) star…","This is an article about how a new company, Capital Rx, is shaking up the pharmacy benefits manager market. The company is using a new approach to pricing and is already seeing success."
1601,https://www.newsweek.com/winston-churchill-grandson-emotional-speech-brexit-1457783,"Sir Nicholas Soames, a former defense minister and 36-year veteran of the House of Commons, was among 21 lawmakers expelled from the Conservative Party over Brexit.","Sir Nicholas Soames, the grandson of Winston Churchill, gave an emotional speech in the House of Commons on the eve of Britain's departure from the European Union. Soames spoke passionately about the need for unity and reconciliation in the wake of the divisive Brexit debate."
1602,https://in.reuters.com/article/us-exxon-mobil-m-a-norway-exclusive-idINKCN1VQ23W,"Exxon Mobil has agreed to sell its Norwegian oil and gas assets for up to $4 billion, marking the U.S. firm's exit from production in the country after more than a century, three sources familiar with the matter said on Thursday.","Exxon Mobil is in talks to buy a stake in Norwegian oil and gas firm DNO, sources familiar with the matter said, a move that would boost its position in the North Sea and add to a string of recent acquisitions."
1603,https://www.reuters.com/article/uk-britain-eu-markets-idUSKCN1VQ2A2,"More than one hundred asset managers, trading platforms and investment firms in London have so far obtained licences to run new hubs in the European Union after Brexit, a top EU regulator said on Thursday.","More than $2 trillion was wiped off the value of global stocks on Thursday after an overnight rout in U.S. markets, as investors dumped riskier assets in a rush to safety. The sell-off was the steepest since February and knocked European shares down to their lowest level in almost four months."
1604,https://www.businessinsider.com/business-insider-intelligence-is-launching-banking-2019-9,"The retail and business banking industry is undergoing a rapid and disruptive transformation as a result of emerging technologies, shifting consumer demands, and increased competition. There is a lot at stake — tech giants are poised to grab up to 40% of the …","The retail industry is in the midst of a major transformation, and Business Insider Intelligence is launching a new research service to help subscribers navigate the changes. The new service, Banking, will provide subscribers with in-depth analysis on the most important trends shaping the future of the banking industry."
1605,https://www.reuters.com/article/us-autos-emissions-california-idUSKCN1VQ24M,"Two U.S. agencies are preparing to submit for final White House regulatory review a plan to revoke California's authority to set its own vehicle greenhouse gas standards and declare that states are pre-empted from setting their own vehicle rules, two people b…","Two U.S. lawmakers on Wednesday introduced a bill that would give the state of California the right to set its own vehicle emissions standards, a move that could reopen a fight with the Trump administration over environmental regulations."
1606,https://www.bbc.co.uk/news/uk-england-london-49593544,Daniel Steventon said he had flat-shared with one of the Grenfell Tower victim's to claim handouts.,"Daniel Steventon, 32, from east London, has been jailed for life for murdering his partner's one-year-old daughter. He was told he must serve a minimum of 23 years in prison."
1607,https://www.aljazeera.com/news/2019/09/teachers-day-google-celebrate-today-190905072655472.html,"India celebrates Teachers' Day to honour Sarvepalli Radhakrishnan, a philosopher and India's second president.","India celebrates Teachers' Day on September 5th, the birth anniversary of Dr Sarvepalli Radhakrishnan, a philosopher and the country's second president. Google is celebrating with a doodle."
1608,https://www.businessinsider.com/dhc-eyelash-tonic-review,"DHC is a Japanese skin-care and beauty brand that is now being sold at Target. T he brand is widely known for its facial cleansers, but its Eyelash Tonic ($11.99) deserves attention too. The eyelash tonic is fortified with ingredients such as aloe and ginseng…",DHC is a Japanese company that makes a popular eyelash tonic. The tonic is said to make lashes longer and thicker.
1609,https://www.businessinsider.com/most-visited-cities-around-the-world-ranked-2019-9,"No matter what travel trends crop up, tourists still return to the same tried-and-tested places they know they're bound to love. The Mastercard Global Destination Cities Index 2019, released this week, ranks 200 cities based on how many international overnigh…","No matter where in the world you go, you're bound to run into a tourist or two. Business Insider has compiled a list of the most visited cities around the world, and some of the results may surprise you."
1610,https://in.reuters.com/article/france-economy-lemaire-idINKCN1VQ27B,"Trade tensions between the United States and China are set to knock half a percentage point off of global growth by next year, France's finance minister said in an interview published on Thursday.","Trade tensions between the U.S. and China are weighing on the global economy, French Finance Minister Bruno Le Maire said on Thursday.

Lemaire said that while the U.S. economy was doing well, the rest of the world was not doing as well and that was partly due to"
